altid,used,cos_aspect,sin_aspect,elevation,slope,veg_class,dist_to_water
P030,1,1.2137,1.9769,2333,17,asage,1146.90379
P030,1,1.19612,1.98058,2473,23,asage,2189.027026
P030,1,0.0951813,1.4258,2492,24,asage,2159.68293
P030,1,0.615385,1.92308,2456,22,asage,2224.282311
P030,1,1.81923,1.57346,2461,22,asage,2119.596791
P030,1,0.144924,0.481497,2382,14,asage,2322.888069
P030,1,1.7282,1.68536,2434,30,asage,1562.171711
P030,1,1.34174,0.0602066,2174,22,asage,622.8180104
P030,1,1.95112,1.30881,2200,12,asage,846.7208606
P030,1,1.5145,1.85749,2227,21,asage,947.8139168
P030,1,1.74859,1.66304,2204,23,asage,826.7107807
P030,1,0.831396,1.98568,2218,19,asage,952.0124318
P030,1,0.831396,1.98568,2218,19,asage,952.0124318
P030,1,0.0904042,0.584506,2360,27,asage,1430.151382
P030,1,0.450822,0.164295,2406,23,asage,1533.695009
P030,1,1.84482,1.53505,2414,25,asage,1353.407354
P030,1,1.34425,1.93888,2425,25,asage,1705.820369
P030,1,0.651813,1.93743,2376,25,asage,1645.58986
P030,1,0.901472,1.99513,2415,24,asage,1697.122921
P030,1,1.06928,0.00240254,2536,29,asage,1921.428087
P030,1,0.172081,0.439152,2641,23,asage,2244.898033
P030,1,1.5145,0.142507,2632,32,asage,2752.069198
P030,1,1.05121,0.00131232,2659,24,asage,2295.883202
P030,1,0.31125,0.275001,2609,27,asage,2184.662766
P030,1,1.95845,0.714746,2597,18,asage,1942.036301
P030,1,1.85679,1.51566,2714,21,asage,2356.359903
P030,1,1.49614,1.86824,2629,26,asage,2205.44724
P030,1,1.02829,0.000400245,2434,21,asage,1709.444192
P030,1,1.3773,1.92609,2395,26,asage,1323.508004
P030,1,0.370802,1.77724,2531,33,asage,2036.795518
P030,1,0.226043,0.366762,2506,28,asage,1612.398739
P030,1,0.0317227,1.24988,2536,18,asage,1941.592529
P030,1,0.451974,0.163539,2344,28,asage,1299.1501
P030,1,1.68536,1.7282,2469,26,asage,1464.351037
P030,1,1.14296,1.98973,2400,29,asage,1401.173521
P030,1,0.375305,1.78087,2362,26,asage,1309.913743
P030,1,0.219131,0.375305,2458,25,asage,1468.704527
P030,1,1.99388,0.889569,2492,13,asage,2017.7312
P030,1,1.38075,1.92468,2429,30,asage,1450.870124
P030,1,0.0214502,0.793989,2530,28,asage,1615.670504
P030,1,0.0238129,0.783069,2494,27,asage,1559.583949
P030,1,1.31623,1.94868,2460,28,asage,1552.563887
P030,1,1.02702,1.99963,2482,31,asage,1820.319266
P030,1,0.452751,0.16303,2434,26,asage,1737.507719
P030,1,0.815711,0.0171278,2439,25,asage,1433.268015
P030,1,0.731201,1.9632,2204,23,asage,883.4620346
P030,1,1.75926,0.349209,2270,25,asage,1125.614898
P030,1,1.4055,1.91409,2163,12,asage,785.4208352
P030,1,0.386059,1.78935,2432,30,asage,1481.872445
P030,1,0.886642,0.00644583,2388,25,asage,1722.148467
P030,1,1.6585,1.75258,2416,26,asage,1382.870339
P030,1,0.807255,1.98125,2502,25,asage,2118.37829
P030,1,1.55353,0.167169,2493,12,asage,2050.807817
P030,1,0.335636,0.252591,2644,19,asage,2312.024415
P030,1,1.29409,0.044221,2470,24,asage,2125.520175
P031,1,0.478855,0.146532,2132,14,asage,598.2211928
P031,1,0.379297,1.78405,1888,16,asage,3505.77039
P031,1,0.148342,0.475903,2017,19,asage,4302.300788
P031,1,1.88047,1.4741,1893,20,asage,2161.629607
P031,1,1.75133,0.340071,1949,17,asage,1898.330605
P031,1,1.52204,1.85292,1847,20,asage,1590.250182
P031,1,0.338746,0.249838,2009,14,asage,2421.824917
P031,1,1.30377,1.95274,1804,16,asage,1445.339043
P031,1,1.64895,0.239166,1878,17,asage,2285.184382
P031,1,0.178412,0.429919,1805,13,asage,1518.697502
P031,1,1.70711,0.292893,1794,18,asage,1465.255459
P031,1,1.98058,1.19612,1868,14,asage,2191.023181
P031,1,0.677736,1.94665,1860,21,asage,1622.763158
P031,1,1.93861,0.655025,1906,1,asage,1749.856621
P031,1,1.14762,1.98904,1914,27,asage,1772.451438
P031,1,1.99996,1.00877,1928,14,asage,2369.339363
P031,1,0.0217659,0.792496,1884,25,asage,1721.94605
P031,1,1.72414,1.68966,1796,14,asage,1408.284393
P031,1,0.250359,1.66184,1866,11,asage,2393.667447
P031,1,1.0822,0.00338376,1888,18,asage,2628.79342
P031,1,0.257897,0.329714,1861,16,asage,2283.654195
P031,1,1.99651,1.08351,1930,14,asage,1834.250903
P031,1,1.9911,1.13313,1899,17,asage,2218.092595
P031,1,1.08305,1.99655,1842,24,asage,1648.021801
P031,1,0.437457,1.82677,1794,14,asage,1367.953102
P031,1,1.53582,1.84433,1800,13,asage,1391.24694
P031,1,0.173773,0.436663,1886,25,asage,1720.885543
P031,1,1.19151,1.98149,1806,21,asage,1488.103479
P031,1,0.885994,0.00651991,1854,25,asage,1715.272018
P031,1,1.90482,1.4258,1991,20,asage,2390.379834
P031,1,1.96436,0.73539,1882,12,asage,2223.247485
P031,1,1.11275,0.0063768,1973,12,asage,2160.711924
P031,1,0.704182,1.95524,1834,15,asage,1528.02269
P031,1,0.209276,1.61217,1883,26,asage,1803.803849
P031,1,1.7826,1.62252,1912,19,asage,1758.598502
P031,1,1.4741,1.88047,1814,12,asage,1904.827574
P031,1,1.84593,1.5333,1769,11,asage,1244.488514
P031,1,1.25193,0.0322555,1896,13,asage,2039.249253
P031,1,0.503861,0.131757,1890,26,asage,1709.871528
P031,1,1.27933,1.9602,1805,16,asage,1881.01839
P031,1,1.1644,1.98639,1796,16,asage,1432.504733
P031,1,1.86824,1.49614,1877,19,asage,2084.62196
P031,1,1.50702,1.86193,1863,18,asage,2066.359835
P031,1,0.0047254,0.9029,1874,18,asage,2266.286527
P031,1,0.0315071,0.750959,1907,23,asage,1676.748357
P031,1,1.41846,1.90824,1925,7,asage,1912.019963
P031,1,1.54627,1.83761,1847,16,asage,1739.207341
P031,1,1.66579,1.74614,1837,10,asage,1636.444378
P031,1,1.42227,0.0935295,1924,14,asage,1861.734969
P031,1,1.0848,1.9964,1805,18,asage,1479.535747
P031,1,0.622103,1.92585,1762,14,asage,1253.038653
P031,1,0.61036,0.0790327,1917,25,asage,1792.388536
P031,1,1.92991,1.3678,1921,15,asage,2652.768351
P031,1,0.359816,0.231779,1857,7,asage,3300.333851
P031,1,1.15743,1.98753,1917,14,asage,1122.339059
P031,1,1.016,1.99987,2345,11,asage,1583.419436
P031,1,0.956139,1.99904,2350,9,asage,1587.089802
P031,1,0.00094384,1.04344,2337,14,asage,1368.337898
P031,1,0.931976,0.0023163,2295,17,asage,557.4328536
P031,1,1.96684,1.25539,2366,14,asage,1656.702313
P031,1,1.53139,1.84713,2371,5,asage,1709.360932
P031,1,0.0194194,0.803884,2353,16,asage,1262.440077
P031,1,0.847943,1.98837,2353,14,asage,1347.485643
P031,1,1.50572,1.8627,2391,16,asage,1813.924569
P031,1,0.90231,1.99522,2354,11,asage,1566.355586
P031,1,1.37671,1.92633,2366,12,asage,1669.262012
P031,1,1.51054,1.85985,2346,12,asage,1440.517392
P031,1,0.500701,1.86643,2388,12,asage,1773.988641
P031,1,0.99422,1.99998,2339,7,asage,1540.286241
P031,1,1.93335,1.35898,2376,17,asage,1674.172601
P031,1,0.375305,1.78087,2267,20,asage,639.5341399
P031,1,0.203838,1.60508,2280,20,asage,646.8427619
P031,1,0.292893,0.292893,2221,13,asage,314.9223511
P031,1,0.644005,0.0655123,2269,19,asage,717.5343034
P031,1,1.1644,0.0136061,2295,17,asage,730.8058472
P031,1,0.580942,0.0920406,2209,14,asage,197.9625477
P031,1,0.2718,1.68536,2209,12,asage,377.1769064
P031,1,0.644782,1.93478,2282,25,asage,1046.798184
P031,1,1.95854,1.28497,2316,19,asage,1199.390389
P031,1,0.282721,1.69679,2364,13,asage,1667.414731
P031,1,0.82421,1.98443,2346,14,asage,1324.638245
P031,1,0.570349,0.0970049,2316,15,asage,1157.691936
P031,1,0.884829,0.00665426,2449,26,asage,707.2008615
P031,1,1.98995,0.858579,2395,27,asage,1254.900255
P031,1,1.07761,1.99698,2331,22,asage,1277.281343
P031,1,1.61304,1.79005,2209,11,asage,754.2572879
P031,1,1.87158,1.49026,2241,25,asage,938.928645
P031,1,1.97327,0.770351,2177,17,asage,653.098455
P031,1,0.0825788,0.602082,2119,23,asage,508.7823459
P031,1,0.335636,1.74741,2215,25,asage,1063.233847
P031,1,1.37419,1.92735,2326,28,asage,1296.641904
P031,1,0.170663,0.441252,2149,18,asage,838.2700155
P031,1,0.155106,0.465067,2108,18,asage,501.7894832
P031,1,1.30442,1.95254,2060,13,asage,294.1193961
P031,1,1.79022,0.387176,2134,20,asage,676.1211325
P031,1,0.32172,1.7348,2190,20,asage,878.7036605
P031,1,1.44721,1.89443,2379,28,asage,1340.478013
P031,1,0.907377,1.9957,2552,20,asage,1685.313179
P031,1,1.44721,1.89443,2379,28,asage,1335.425408
P031,1,1.9505,1.31074,2217,17,asage,962.7218457
P031,1,1.88658,1.46257,2180,16,asage,761.7424198
P031,1,1.8218,1.56978,2221,16,asage,964.7740351
P031,1,1.05792,1.99832,2221,7,asage,808.3553941
P031,1,1.9445,0.671479,2211,14,asage,916.7178029
P031,1,1.81582,1.5783,1976,17,asage,391.274395
P031,1,1.9449,0.672634,2091,13,asage,323.5185366
P031,1,1.99295,0.881439,2057,10,asage,272.167168
P031,1,1.97748,1.21105,2129,20,asage,881.5358352
P031,1,0.0109099,0.852689,2215,22,asage,886.7907023
P031,1,1.6261,1.77974,2121,16,asage,735.0826494
P031,1,1.30685,1.95176,2202,12,asage,742.6686414
P031,1,0.673193,0.054909,2168,27,asage,851.6672679
P031,1,1.87979,1.47537,2125,16,asage,551.7016567
P031,1,0.162002,0.454327,2139,18,asage,739.356431
P031,1,1.55717,1.8304,2034,12,asage,339.9622534
P031,1,0.822036,0.0159631,2190,22,asage,848.2734195
P031,1,1.9381,1.34637,1995,11,asage,727.3777987
P031,1,1.60064,1.79952,2050,11,asage,743.9994478
P031,1,1.79009,1.613,2009,13,asage,804.6496996
P031,1,2,1,1988,8,asage,1330.550752
P031,1,1.74476,1.66733,2104,10,asage,736.2004412
P032,1,0.790471,0.0221976,2025,36,asage,3017.556303
P032,1,0.105573,0.552786,2053,23,asage,3824.680013
P032,1,1.81001,0.413586,2081,6,asage,3061.973002
P032,1,1.79262,1.60971,1916,25,asage,3418.299919
P032,1,0.127056,0.512179,1947,18,asage,3325.842339
P032,1,0.54098,0.111574,2004,33,asage,3155.52767
P032,1,0.269729,1.68316,1989,29,asage,2821.983103
P032,1,1.13436,1.99093,1948,26,asage,2994.020075
P032,1,0.0256088,1.22486,1902,18,asage,2869.451829
P032,1,1.5932,0.194944,1931,23,asage,2765.908514
P032,1,1.12855,1.9917,1924,16,asage,2190.565624
P032,1,1.76822,0.359816,2000,29,asage,2533.0928
P032,1,0.886808,1.99357,1997,16,asage,2389.930434
P032,1,0.303367,1.71743,2041,18,asage,2600.87376
P032,1,1.03701,0.000685155,1916,9,asage,2600.692411
P032,1,0.0331369,0.744704,2058,14,asage,2988.408485
P032,1,1.65079,0.240743,2074,29,asage,3183.738873
P032,1,0.32946,1.74187,2019,17,asage,2887.093633
P032,1,1.17334,0.0151372,2150,19,asage,3338.172176
P032,1,1.33419,0.057496,2170,21,asage,3396.942422
P032,1,1.06238,0.0019474,2002,35,asage,3086.072352
P032,1,1.28581,0.0417122,1933,17,asage,3695.529697
P032,1,0.901248,0.00488788,1955,11,asage,3415.605558
P032,1,1.4369,0.100492,2089,27,asage,2712.25494
P032,1,0.858579,0.0100505,2012,37,asage,3078.112453
P032,1,0.210648,1.61394,2030,23,asage,2606.353488
P032,1,1.848,1.53,1961,31,asage,3132.791258
P032,1,1.55986,0.171411,1933,30,asage,3214.547191
P032,1,0.96186,0.000727594,1903,13,asage,2673.982714
P032,1,0.286436,0.29941,1923,12,asage,3805.320913
P032,1,0.991071,1.99996,1899,17,asage,3917.502319
P032,1,0.856756,0.0103126,1970,18,asage,3771.137925
P032,1,1.72647,0.3128,1982,19,asage,3881.530497
P032,1,1.65079,0.240743,2074,29,asage,3172.997721
P032,1,0.0907624,0.583722,2077,25,asage,3266.616473
P032,1,1.18429,1.98287,1989,21,asage,3325.964014
P032,1,0.134391,0.499279,2051,20,asage,3018.101645
P032,1,1.1403,0.00989079,1992,2,asage,3734.619792
P032,1,0.00846553,0.870156,1957,10,asage,3219.446566
P032,1,0.238061,1.64765,1945,12,asage,4203.501486
P032,1,0.490198,1.86029,2089,24,asage,3085.056592
P032,1,1.44721,0.105573,2094,28,asage,3183.747225
P032,1,1.84706,0.468509,2001,19,asage,3881.919143
P032,1,1.6981,0.284,2094,13,asage,3103.904964
P032,1,1.17889,1.98387,2012,23,asage,3759.297252
P032,1,0.829002,0.0147285,2007,22,asage,3391.636163
P032,1,0.153767,1.53281,2147,24,asage,3323.208858
P032,1,0,1,2466,26,asage,1238.390158
P032,1,1.75258,1.6585,2433,24,asage,1399.808206
P032,1,1.96476,1.26312,2654,15,asage,271.3966323
P032,1,0.105573,0.552786,2651,29,asage,605.1792657
P032,1,0.00234658,0.931534,2135,12,asage,2058.24344
P033,1,0.101146,1.43825,2212,9,asage,2013.604654
P033,1,1.58023,1.81445,2064,16,asage,736.5801686
P033,1,1.4183,1.90831,2035,9,asage,596.7062185
P033,1,1.51165,1.85919,2058,12,asage,552.9881254
P033,1,1.99759,1.06945,1975,20,asage,3302.630157
P033,1,1.89604,1.44398,1930,22,asage,3387.405393
P033,1,0.470001,1.848,1850,8,asage,3135.840691
P033,1,1.80234,1.59686,1971,17,asage,3126.009908
P033,1,0.0335149,0.743277,1849,15,asage,1858.496802
P033,1,0.0143225,1.16864,1974,8,asage,2658.72707
P033,1,0.215117,1.61964,2036,21,asage,2554.443688
P033,1,1.97014,0.757464,1975,14,asage,2613.122804
P033,1,0.00849044,0.869966,1992,15,asage,2261.599562
P033,1,1.72456,0.310786,1910,10,asage,1702.794509
P033,1,1.65172,1.75846,1900,9,asage,1530.648559
P033,1,1.30782,1.95144,1916,10,asage,1797.756393
P033,1,0.0557372,0.670807,2002,17,asage,3251.397574
P033,1,1.68142,1.73189,1875,15,asage,3057.557571
P033,1,0.311015,0.275224,1877,25,asage,3519.900195
P033,1,0.0468757,1.30258,1855,10,asage,2879.274896
P033,1,1.28112,0.0403264,1830,9,asage,3733.859479
P033,1,0.105133,1.44633,1840,8,asage,3847.351475
P033,1,0.861989,0.00956929,1826,11,asage,3598.896096
P033,1,1.42906,1.90328,1902,19,asage,1733.029292
P033,1,1.46889,0.116743,1953,20,asage,3731.435612
P033,1,0.0298575,1.24254,2040,16,asage,2962.928263
P033,1,1.93945,0.657308,2119,12,asage,3151.130902
P033,1,0.178412,0.429919,2105,22,asage,3172.329622
P033,1,1.79436,1.60745,1838,11,asage,1410.56662
P033,1,0.341496,1.75258,1876,23,asage,1572.514711
P033,1,1.79436,1.60745,1838,11,asage,1402.590309
P033,1,1.64018,1.76822,1808,7,asage,1446.553864
P033,1,1.39644,0.0819377,1809,8,asage,1482.330541
P033,1,1.99712,1.07587,2014,10,asage,569.753935
P033,1,1.82053,1.5716,2510,31,asage,2507.079594
P033,1,0.38144,0.214262,2203,22,asage,1769.407514
P033,1,0.583345,0.0909352,2201,26,asage,1515.650767
P033,1,0.223154,0.37031,2238,23,asage,2041.757951
P033,1,0.583345,0.0909352,2201,26,asage,1532.702417
P033,1,1.95937,0.717834,2170,24,asage,1084.530933
P033,1,1.61964,1.78488,2639,35,asage,2840.20849
P033,1,0.00772214,1.12403,2176,29,asage,1648.120571
P033,1,0.858579,0.0100505,2177,27,asage,1627.768027
P033,1,1.68045,0.267207,2586,31,asage,2672.072423
P033,1,1.68045,0.267207,2586,31,asage,2680.962082
P033,1,0.0695916,0.633476,2508,27,asage,2639.309712
P033,1,2,1,2652,35,asage,2803.126511
P033,1,0.00973189,0.860827,2151,13,asage,1653.84249
P033,1,0.433471,0.175958,2410,28,asage,2023.768116
P033,1,1.93834,1.34571,2137,22,asage,1006.766877
P033,1,0.102446,0.559096,2076,12,asage,628.5893948
P033,1,1.74651,1.66537,2093,21,asage,798.4431536
P033,1,1.48969,1.87189,2196,18,asage,990.7217731
P033,1,0.0430121,0.709872,2070,17,asage,555.8179994
P033,1,1.90868,1.4175,2139,15,asage,888.6564526
P033,1,1.86805,1.49648,2160,11,asage,934.3865241
P033,1,1.8153,1.57903,2030,15,asage,793.8938686
P033,1,0,1,2544,24,asage,851.0538985
P033,1,0.624807,1.92695,2120,25,asage,980.9299103
P033,1,1.99994,0.989474,2517,19,asage,2784.285037
P033,1,0.0238129,0.783069,2583,32,asage,2735.936179
P033,1,1.9023,1.4311,2434,29,asage,2449.592829
P033,1,1.40082,1.91616,2501,28,asage,2554.224609
P033,1,0.958369,1.99913,2173,26,asage,1279.191803
P034,1,1.94546,0.674254,1941,4,asage,2703.895531
P034,1,1.70711,1.70711,1936,13,asage,2391.34648
P034,1,1.99988,0.984377,1936,11,asage,2382.673945
P034,1,1.5138,0.142091,1895,17,asage,2254.720281
P034,1,0.6356,1.93124,1897,10,asage,2280.821899
P034,1,1.92075,1.39015,1984,11,asage,2485.004707
P034,1,1.37654,1.9264,1942,5,asage,2386.409927
P034,1,1.79709,0.396142,1969,10,asage,2938.946467
P034,1,1.37763,1.92596,1842,17,asage,1804.540251
P034,1,0.467187,1.84623,1933,17,asage,1822.141615
P034,1,1.99877,1.04958,1972,14,asage,2627.8587
P034,1,0.659864,0.0596238,1819,13,asage,1565.705181
P034,1,1.86479,1.50214,1822,15,asage,1549.990477
P034,1,0.979386,0.000212491,1878,19,asage,2284.180176
P034,1,1.96733,1.25353,1938,13,asage,1845.789057
P034,1,1.12033,0.00726622,1756,10,asage,1257.202626
P034,1,0.292893,0.292893,1955,18,asage,2220.100154
P034,1,1.83205,1.5547,1816,13,asage,1513.031148
P034,1,0.611943,0.0783646,1813,13,asage,1526.662947
P034,1,1.72414,1.68966,1796,14,asage,1399.606394
P034,1,1.95783,1.28735,1893,11,asage,2370.27675
P034,1,1.99988,0.984377,1936,11,asage,2362.949153
P034,1,0.61036,0.0790327,1880,5,asage,2463.834113
P034,1,1.78379,1.62103,1907,10,asage,2175.482117
P034,1,1.66463,0.25283,1930,7,asage,1813.847607
P034,1,1.67091,1.74154,1886,17,asage,2096.070743
P034,1,1.78527,1.61915,1839,19,asage,1563.418806
P034,1,1.32432,1.94595,1807,16,asage,1460.187093
P034,1,1.92647,0.623623,1885,20,asage,1902.834087
P034,1,0.083304,0.600415,1900,28,asage,1771.214483
P034,1,1.96608,1.25826,1825,15,asage,1652.959327
P034,1,0.0421737,0.712652,1962,23,asage,2537.710568
P034,1,0.595836,0.0853134,1783,11,asage,1407.27957
P034,1,0.889569,1.99388,1878,15,asage,2464.107349
P034,1,2,1,1920,17,asage,1875.730364
P034,1,1.71184,1.70235,1914,13,asage,1811.981916
P034,1,0.977018,1.99974,1816,18,asage,1635.851233
P034,1,1.24254,0.0298575,1921,16,asage,1904.932791
P034,1,1.97069,0.759682,1864,12,asage,2107.093222
P034,1,1.89443,0.552786,1878,14,asage,1774.232868
P034,1,1.83205,1.5547,1898,15,asage,1945.636755
P034,1,1.81088,0.414789,1932,11,asage,1882.975393
P034,1,0.284,0.3019,1838,10,asage,1965.155303
P034,1,0.0100505,0.858579,1888,21,asage,2270.782578
P034,1,1.00763,1.99997,1816,10,asage,1669.910739
P034,1,1.20552,1.97865,1806,14,asage,1712.248696
P034,1,1.96912,0.753419,1858,13,asage,2110.111418
P034,1,0.0107096,0.854039,1863,19,asage,2548.863243
P034,1,1.56209,1.82708,1847,12,asage,1695.839807
P034,1,1.03507,1.99938,1877,9,asage,1914.686963
P034,1,1.7835,0.378605,2499,23,asage,44.41390785
P034,1,1.45141,1.89232,2641,19,asage,239.6473181
P034,1,1.24204,0.0297349,2630,10,asage,657.6289888
P034,1,0.875965,1.99228,2671,8,asage,0
P034,1,1.76776,0.35926,2657,13,asage,725.4339054
P034,1,1.27472,0.038476,2630,6,asage,671.6911527
P034,1,0.482197,1.8555,2457,25,asage,1120.336495
P034,1,0.418315,0.186586,2613,12,asage,671.8659761
P034,1,0.327327,1.73994,2679,14,asage,893.8029413
P034,1,1.64821,0.238537,2675,9,asage,194.7862462
P034,1,1.27114,1.96254,2658,20,asage,821.415778
P034,1,1.986,1.16673,2611,7,asage,246.9761994
P034,1,1.9999,1.01408,2673,7,asage,159.0022013
P034,1,0.912655,0.00382191,2690,7,asage,113.0831005
P034,1,1.7348,0.32172,2618,30,asage,1029.379509
P034,1,0.740871,1.96584,2255,25,asage,982.5827281
P034,1,0.608859,1.92033,2268,25,asage,1008.072021
P034,1,1.81457,1.58007,2397,21,asage,1465.873847
P034,1,0.142507,0.485504,2223,14,asage,1092.760762
P034,1,1.71557,1.69854,2454,27,asage,1531.713538
P034,1,1.49972,1.86619,2414,23,asage,1410.436218
P034,1,1.89443,0.552786,2406,21,asage,1521.683607
P034,1,1.82771,1.56116,2305,23,asage,1245.054317
P034,1,0.256706,1.66896,2516,27,asage,2756.40851
P034,1,1.50744,1.86169,2401,14,asage,2252.191866
P034,1,0.812224,1.98221,2198,18,asage,752.8148301
P034,1,0.658257,0.0602066,2432,25,asage,2326.137659
P034,1,1.99351,1.11376,2357,20,asage,1383.313754
P034,1,1.83446,1.55106,2360,21,asage,1405.627654
P034,1,1.61631,0.212495,2406,30,asage,1416.984818
P034,1,0.0604632,0.657552,2302,25,asage,1260.778179
P034,1,1.82722,1.56188,2386,27,asage,1447.879502
P034,1,0.451749,0.163686,2396,11,asage,2263.538413
P034,1,1.61394,1.78935,2320,30,asage,1220.491852
P034,1,1.82404,1.56653,2401,27,asage,1409.539273
P034,1,1.13027,1.99148,2454,26,asage,1470.626603
P034,1,1.91037,1.4138,2326,26,asage,1168.27628
P034,1,0.463863,0.155869,2310,26,asage,1277.883236
P034,1,1.46575,1.88492,2379,28,asage,1384.234467
P034,1,0.173401,0.437209,2578,14,asage,2049.248929
P034,1,1.73763,1.67521,2568,20,asage,2089.968848
P034,1,1.96858,1.24869,2664,26,asage,2018.413019
P034,1,1.49206,1.87056,2706,32,asage,2885.064468
P034,1,1.65395,1.75653,2666,21,asage,823.8750248
P034,1,0.0238129,0.783069,2583,32,asage,2728.06789
P034,1,1.37139,0.0715233,2581,21,asage,2192.80133
P034,1,0.928186,1.99742,2526,14,asage,1893.442325
P034,1,1.87622,0.518081,2417,31,asage,1478.402887
P034,1,0.463863,0.155869,2310,26,asage,1277.86162
P034,1,0.0909352,0.583345,2437,27,asage,1475.007948
P034,1,1.70711,1.70711,2373,30,asage,1322.399032
P034,1,0.362432,1.77039,2137,26,asage,592.9661845
P034,1,1.53804,1.84292,2103,24,asage,439.3155226
P034,1,0.142507,0.485504,2223,14,asage,1067.888937
P034,1,1.94469,1.32796,2137,19,asage,555.6547301
P034,1,0.632221,0.0700868,2103,12,asage,573.1775414
P034,1,0.319774,0.266998,2214,21,asage,979.3005132
P034,1,0.0110636,0.85166,2290,26,asage,1194.455252
P034,1,1.62153,1.78339,2322,22,asage,1273.210501
P034,1,1.05872,1.99827,2359,26,asage,1398.515584
P034,1,1.89681,1.44242,2373,24,asage,1409.4434
P034,1,1.3816,1.92433,2128,14,asage,477.7241509
P034,1,1.78282,0.377756,2257,24,asage,1087.568701
P034,1,0.599181,1.91616,2295,24,asage,1083.365079
P034,1,1.0605,1.99817,2172,21,asage,785.3437746
P034,1,1.172,1.9851,2227,21,asage,978.3895767
P034,1,1.91381,1.40614,2684,8,asage,1029.859499
P034,1,1.13341,1.99106,2642,19,asage,212.3293355
P034,1,1.17889,1.98387,2693,8,asage,1066.544219
P034,1,1.91137,1.41159,2632,27,asage,902.8984592
P034,1,1.76822,0.359816,2700,24,asage,758.7125372
P034,1,1.58697,0.19039,2681,7,asage,1035.018545
P034,1,1.05723,0.00163901,2690,13,asage,770.4754645
P034,1,1.88703,0.538283,2655,6,asage,143.9338237
P034,1,0.574203,0.0951813,2504,25,asage,1174.906464
P034,1,0.292893,0.292893,2413,30,asage,1456.526664
P034,1,1.5145,1.85749,2640,28,asage,2231.292549
P034,1,1.82003,1.57232,2710,18,asage,734.6428119
P034,1,0.920255,1.99682,2677,23,asage,2941.62157
P034,1,1.38301,1.92374,2374,30,asage,1331.762257
P034,1,0.0100505,0.858579,2675,23,asage,2950.778982
P034,1,0.41451,0.189321,2276,24,asage,1210.279728
P034,1,1.5145,0.142507,2431,25,asage,2050.231207
P034,1,0.292893,0.292893,2580,25,asage,2094.400978
P034,1,0.164583,0.450383,2349,31,asage,1379.9628
P034,1,0.0269197,0.769534,2127,26,asage,615.958404
P035,1,1.96788,1.2514,1941,7,asage,658.6125373
P035,1,1.96784,0.748446,2011,13,asage,1802.075718
P035,1,1.71407,0.299929,2048,10,asage,2003.585195
P035,1,1.99977,1.02127,2040,14,asage,1950.597659
P035,1,1.85811,0.486539,2031,4,asage,1910.739517
P035,1,0.154511,1.53399,1812,5,asage,4747.967252
P035,1,1.57549,1.81781,2394,21,asage,1466.690833
P035,1,0.709518,1.95688,2252,27,asage,1426.835954
P035,1,0.725279,1.96152,2291,24,asage,963.4939936
P035,1,1.51683,0.143909,2573,16,asage,417.9600001
P035,1,0.263347,0.323729,2457,13,asage,583.3635488
P035,1,0.337802,1.74933,2385,20,asage,961.343933
P035,1,1.08038,0.00323606,2349,18,asage,903.9519865
P035,1,1.1644,0.0136061,2399,20,asage,790.5018503
P035,1,1.61394,1.78935,2626,23,asage,777.2720816
P035,1,1.23677,1.97157,2456,20,asage,656.9137684
P035,1,0.791892,0.021894,2422,27,asage,786.4157331
P035,1,0.642863,1.93405,2361,21,asage,892.3033641
P035,1,0.39815,0.201391,2410,22,asage,703.442652
P035,1,1.2004,1.97971,2322,26,asage,1011.330369
P035,1,1.64365,0.234682,2573,10,asage,406.8923197
P035,1,1.22561,1.97422,2475,17,asage,613.704616
P035,1,0.938104,1.99808,2518,13,asage,465.0849787
P035,1,0.695224,0.0475759,2449,14,asage,606.8310219
P035,1,0.292893,0.292893,2495,16,asage,595.2781853
P035,1,0.0636708,1.35112,2387,24,asage,1321.395216
P035,1,0.87442,0.00791651,2305,24,asage,1212.09467
P035,1,0.354058,0.236614,2505,15,asage,567.3781405
P035,1,0.790471,0.0221976,2631,17,asage,655.0381652
P035,1,0.731201,1.9632,2443,15,asage,687.4302491
P035,1,1.72231,1.69157,2481,23,asage,1173.53636
P035,1,1.89443,0.552786,2432,24,asage,1286.107641
P035,1,1.70711,0.292893,2420,22,asage,990.5362708
P035,1,1.99228,1.12403,2416,23,asage,1358.952929
P035,1,0.148342,1.5241,2490,19,asage,613.2037081
P035,1,1.26963,1.96296,2475,24,asage,1144.846507
P035,1,1.29222,1.95635,2488,20,asage,1171.475636
P035,1,1.85749,1.5145,2440,26,asage,1166.286399
P035,1,1.07125,0.0025413,2443,24,asage,1020.020356
P035,1,1.98201,1.18885,2451,19,asage,1274.646764
P035,1,1.06238,1.99805,2374,19,asage,884.0328332
P035,1,1.75857,0.348408,2157,15,asage,289.8944355
P035,1,0.726374,1.96184,2358,23,asage,1037.675582
P035,1,1.85466,1.51919,2616,18,asage,803.5962738
P035,1,1.61996,1.78463,2558,22,asage,970.3789064
P035,1,1.27232,1.96221,2386,18,asage,846.0919776
P035,1,1.46575,0.115082,2317,26,asage,1375.201461
P035,1,0.173772,1.56334,2176,7,asage,278.6733379
P036,1,0.00221485,0.933481,2504,25,asage,960.063015
P036,1,1.89104,1.45393,2025,23,asage,787.7228604
P036,1,1.71589,1.69821,2018,20,asage,818.4185531
P036,1,1.89899,0.562031,1982,10,asage,863.0610116
