altid,used,cos_aspect,sin_aspect,elevation,slope,veg_class,dist_to_water
P030,1,1.77611,1.63059,2200,23,asage,198.5103298
P030,1,0.597261,0.084685,2224,22,asage,342.624677
P030,1,1.27472,1.96152,2373,16,asage,240.1902024
P030,1,0.0145875,1.17018,2231,7,asage,217.559531
P030,1,1.75777,1.65252,2493,15,asage,1169.768968
P030,1,0.00167286,1.05782,2275,9,asage,325.3558428
P030,1,1.2784,1.96047,2381,17,asage,718.9456827
P030,1,0.807255,0.0187511,2438,22,asage,1184.746174
P030,1,1.11043,1.99388,2609,22,asage,989.4059785
P030,1,0.04,0.72,2527,20,asage,1148.753092
P030,1,1.31623,0.0513167,2240,26,asage,526.3210393
P030,1,1.39392,0.080855,2240,25,asage,496.5584308
P030,1,1.98205,0.811402,2624,8,asage,934.7525614
P030,1,0.16795,1.5547,2305,16,asage,425.8828657
P030,1,1.4624,0.11333,2285,13,asage,339.6537588
P030,1,0.0268019,1.22997,2238,11,asage,192.0441634
P030,1,1.7421,1.67029,2603,22,asage,1024.79276
P030,1,1.94966,1.31329,2274,15,asage,233.6921086
P030,1,0.578575,1.90686,2162,28,asage,12.53235764
P030,1,1.35112,1.93633,2351,19,asage,676.5615717
P030,1,0.883159,0.00684941,2276,20,asage,690.1362057
P030,1,0.516923,1.87558,2271,15,asage,431.6252536
P030,1,1.78935,1.61394,2417,21,asage,771.8721268
P030,1,0.0347456,0.738688,2418,15,asage,908.8966222
P030,1,0.0194193,1.19612,2225,25,asage,547.4880637
P030,1,1.35765,0.0661433,2262,14,asage,230.1259135
P030,1,1.94966,1.31329,2274,15,asage,220.8094532
P030,1,0.00999928,1.14106,2208,6,asage,567.4763783
P030,1,1.98058,0.803884,2216,13,asage,812.187817
P030,1,1.21008,1.97768,2505,13,asage,1132.198339
P030,1,2,1,2271,22,asage,326.4112136
P030,1,1.21904,0.0242838,2198,11,asage,783.8280954
P030,1,0.48181,0.144735,2289,19,asage,773.3805146
P030,1,1.75832,0.348114,2307,7,asage,657.6398505
P030,1,1,0,2279,22,asage,441.4666528
P030,1,1.98562,0.831036,2296,22,asage,330.4308709
P030,1,1.93834,0.654295,1988,11,asage,403.9701321
P030,1,0.00538164,0.896394,2426,21,asage,886.6680345
P030,1,0.4453,1.83205,2211,10,asage,655.1916328
P030,1,1.05398,1.99854,2291,19,asage,682.1228004
P035,1,0.23102,0.360727,2088,21,asage,484.5967794
P035,1,0.0513167,0.683772,2037,18,asage,310.5742892
P035,1,1.86301,1.50518,1899,5,asage,609.2677089
P035,1,0.879669,0.00726622,1966,20,asage,164.61639
P035,1,0.883159,0.00684941,1963,27,asage,96.66530768
P035,1,1.6247,1.78087,1991,23,asage,193.8625029
P035,1,1.43764,0.10085,2093,26,asage,567.3928023
P035,1,0.466409,0.154258,2053,7,asage,174.7049767
P035,1,0.0296457,0.758313,2100,12,asage,998.8682601
P035,1,1.8757,1.48286,2092,20,asage,517.9032853
P035,1,0.552786,1.89443,2067,25,asage,665.0727691
P035,1,1,2,2079,21,asage,631.3778252
P035,1,0.956719,0.000937045,1962,12,asage,143.2993633
P035,1,0.855339,1.98948,1963,11,asage,275.2348803
P035,1,0.0888921,0.587832,2138,20,asage,603.1960846
P035,1,1.21133,0.0225859,1966,26,asage,110.2569806
P035,1,0.251812,0.336513,2011,16,asage,354.9643764
P035,1,0.418762,0.186266,2011,23,asage,185.2177909
P035,1,0.0513167,1.31623,1969,14,asage,226.2278332
P035,1,0.889569,1.99388,1972,16,asage,312.1148847
P035,1,1.76536,1.6436,2019,17,asage,412.8530047
P035,1,0.886779,0.00643015,1978,6,asage,133.828355
P035,1,1.79602,0.394731,2033,15,asage,238.3159761
P035,1,0.879669,0.00726622,1966,20,asage,149.9560172
P035,1,1.82623,1.56334,1990,14,asage,579.0385615
P035,1,0.747284,1.96754,2066,19,asage,335.0676138
P035,1,0.544124,0.109957,1982,27,asage,141.3251909
P035,1,0.978728,1.99977,2028,19,asage,545.3752738
P035,1,1.97588,0.78171,2009,23,asage,164.2914856
P035,1,0.224288,0.368912,2061,24,asage,371.7206451
P035,1,0.886779,0.00643015,1978,6,asage,147.3614586
P035,1,1.8926,0.549147,1952,10,asage,87.60223743
P035,1,0.782246,0.0239962,2004,24,asage,82.95077437
P035,1,0.433248,1.82389,1912,13,asage,13.84022088
P035,1,1.69826,0.284151,1997,26,asage,163.9579705
P035,1,1.44721,0.105573,2046,23,asage,351.8177045
P035,1,0.0175527,0.81346,2116,23,asage,548.8637307
P035,1,1.09262,0.00429881,2106,20,asage,400.6349018
P035,1,0.0800768,0.607902,1996,26,asage,222.861122
P035,1,0.461965,0.157078,2048,22,asage,350.8006468
P035,1,0.317116,1.73053,2154,18,asage,847.4026184
P035,1,1.85749,0.485504,1981,26,asage,161.7667877
P035,1,1.90334,1.42892,2037,14,asage,401.2967634
P035,1,0.721604,1.96047,1992,15,asage,323.6111811
P035,1,0.0276127,0.766627,2000,13,asage,334.6771869
P035,1,0.00868398,0.868499,2084,16,asage,417.7699833
P035,1,1.27472,0.038476,2234,21,asage,484.9586314
P035,1,0.775141,0.0256088,1959,18,asage,126.2484728
P035,1,1.91251,1.40906,2007,24,asage,276.0840972
P035,1,1.89156,1.4529,1956,16,asage,147.3385304
P035,1,0.50628,0.130379,2085,21,asage,569.3606597
P035,1,1.35112,1.93633,2069,27,asage,457.7256382
P035,1,0.0137856,1.16547,2031,18,asage,369.5694752
P035,1,1.68753,1.72616,1937,14,asage,128.5692409
P035,1,0,1,2100,24,asage,477.1876901
P035,1,1.62656,1.77938,1972,16,asage,335.1152988
P035,1,1.29828,1.95448,2004,13,asage,528.1031691
P035,1,1.19612,0.0194193,2006,35,asage,99.02065725
P035,1,0.0609431,0.656238,2070,20,asage,450.8439895
P035,1,0.102104,0.559793,2065,23,asage,447.6862386
P035,1,1.79543,0.393957,1953,18,asage,122.2480695
P035,1,0.00659108,0.885376,2022,22,asage,234.1136464
P035,1,1.43921,1.89838,2018,23,asage,236.9148445
P035,1,0.0715233,0.628609,2103,25,asage,531.2786032
P035,1,1.9892,1.14655,1932,13,asage,40.76821228
P035,1,1.94004,1.34108,1944,12,asage,162.7921595
P035,1,0.643493,1.93429,2032,16,asage,396.2721212
P035,1,1.99817,0.939505,2076,23,asage,435.1613587
P035,1,0.0916191,0.581856,2066,20,asage,438.2013404
P035,1,1.58393,1.8118,1961,10,asage,288.3484267
P035,1,0.0928921,0.579102,2031,18,asage,448.2464487
P035,1,1.8301,0.442379,2011,18,asage,141.3629616
P035,1,0.352352,0.238061,2023,25,asage,282.4810084
P035,1,1.28591,1.95826,1992,8,asage,308.6307537
P035,1,2,1,2038,14,asage,789.3065713
P035,1,1.82404,1.56653,2028,19,asage,508.7610231
P035,1,0,1,1952,30,asage,47.35527544
P035,1,1.99252,1.12207,2194,6,asage,801.1493809
P035,1,1.06597,0.00217849,2067,18,asage,298.7626512
P035,1,0.186266,0.418762,1974,26,asage,70.77006802
P035,1,1.52864,0.151154,1970,13,asage,145.7186288
P035,1,0.0591125,0.661281,1983,20,asage,367.2170683
P035,1,1.93379,1.35781,2068,20,asage,450.6216967
P035,1,0.262846,1.67572,2121,22,asage,320.5733635
P035,1,1.96849,1.24904,2136,22,asage,638.7261355
P035,1,1.25096,0.0320031,2019,22,asage,124.3382441
P035,1,1.76536,1.6436,2019,17,asage,409.0988005
P035,1,2.59E-05,0.992806,2018,18,asage,311.0027689
P035,1,0.208218,0.389197,2037,23,asage,299.4112202
P035,1,0.00367945,1.08571,1954,13,asage,236.1912238
P035,1,1.99343,1.11443,2033,19,asage,256.7173979
P035,1,0.725279,0.038476,2092,24,asage,772.0906537
P035,1,0.33256,0.255336,2062,18,asage,543.6027747
P035,1,1.28962,0.0428569,1970,20,asage,135.7277311
P035,1,0.162621,0.453378,2010,15,asage,276.6177962
P035,1,0.00303525,0.922146,1968,20,asage,176.7392649
P035,1,0.419871,0.185475,2074,20,asage,568.5308198
P035,1,0.191264,0.411828,2109,25,asage,744.921503
P035,1,1.79478,1.60689,2043,11,asage,274.8645831
P035,1,0.0513167,0.683772,2037,18,asage,329.8589492
P035,1,1.04473,0.00100094,2106,21,asage,405.1563606
P035,1,1.25874,0.034052,2006,24,asage,230.2353077
P035,1,1.55732,1.8303,1932,13,asage,88.50240458
P035,1,1.49206,1.87056,2000,13,asage,477.6335387
P035,1,1.83712,1.54703,2017,30,asage,336.454645
P035,1,0.00868398,0.868499,2084,16,asage,422.9866159
P035,1,0.0943097,0.57606,2055,23,asage,634.2045713
P035,1,1.7348,1.67828,1965,11,asage,293.8492816
P035,1,1.23612,0.0282761,1980,9,asage,243.7679393
P035,1,1.1508,1.98856,1959,15,asage,218.4681688
P035,1,0.208218,0.389197,2037,23,asage,316.6010656
P035,1,1.90322,1.42919,1946,18,asage,144.2313304
P035,1,0.124758,0.516314,2124,24,asage,429.1902146
P035,1,0.0715233,0.628609,2103,25,asage,525.3594549
P035,1,0.879994,1.99277,1965,16,asage,207.9917974
P035,1,0.00227487,0.932586,2120,18,asage,514.0362773
P035,1,1.94398,1.33,2053,21,asage,342.1105198
P035,1,0.0144252,0.83076,2016,22,asage,257.0779756
P035,1,1.6247,1.78087,1991,23,asage,200.5534791
P035,1,1.49372,1.86962,1966,21,asage,154.1827252
P035,1,1.06597,0.00217849,2067,18,asage,308.9708269
P035,1,0.169704,0.442678,2046,13,asage,365.211437
P035,1,1.79602,0.394731,2033,15,asage,239.8432019
P035,1,0.404772,0.196443,2058,23,asage,335.9760166
P035,1,1.63194,1.77502,2001,14,asage,481.955925
P035,1,1.65714,0.246227,2003,19,asage,121.0425159
P035,1,1.8301,0.442379,2011,18,asage,133.2539615
P035,1,1.96152,0.725279,1977,23,asage,176.764149
P035,1,0.082143,0.603089,2146,25,asage,641.3505624
P035,1,1.99535,0.903676,2104,24,asage,561.4805657
P035,1,1.91037,0.586197,2045,15,asage,838.599469
P035,1,1.99984,0.982214,2029,13,asage,220.7809683
P035,1,0.317901,0.26874,2004,17,asage,344.0604746
P035,1,1.36766,0.0700393,2110,23,asage,535.2957717
P035,1,0.186266,0.418762,1974,26,asage,81.81456021
P035,1,0.0256088,0.77514,1956,31,asage,64.76500824
P035,1,0.552786,0.105573,2014,17,asage,452.0123288
P035,1,1.60224,1.79832,2184,16,asage,782.8038901
P035,1,1.94069,1.33927,2021,23,asage,276.2660168
P035,1,0.575566,1.90546,1972,9,asage,401.2753111
P035,1,1.62275,0.217576,1977,30,asage,83.6158412
P035,1,1.96152,0.725279,1977,23,asage,190.250406
P035,1,1.83325,0.447098,1950,14,asage,105.1434451
P035,1,0.419871,0.185475,2074,20,asage,559.1592512
P035,1,0.782246,0.0239962,2004,24,asage,101.5524394
P035,1,1.95578,0.705914,2060,23,asage,462.2375929
P035,1,0.0507848,0.685372,2042,12,asage,330.0970098
P035,1,0.0271083,0.768739,2097,20,asage,460.6919192
P035,1,1.99984,1.0177,1949,16,asage,174.6129289
P035,1,0.855339,1.98948,1963,11,asage,286.312974
P035,1,1.82366,1.56708,2020,19,asage,210.7339023
P035,1,0.309524,0.276645,1946,28,asage,74.06197164
P035,1,1.81697,1.57668,2087,27,asage,536.8375406
P035,1,0.533591,1.88457,2030,22,asage,244.4452489
P035,1,0.0146255,0.829597,2022,20,asage,205.0552672
P035,1,1.26312,0.0352362,2048,21,asage,368.3210495
P035,1,0.000519872,1.03224,1956,13,asage,255.2209073
P035,1,1.46,1.88792,2081,18,asage,473.1560329
P035,1,1.23612,0.0282761,1980,9,asage,247.796496
P035,1,0.644319,0.0653924,2013,25,asage,118.2055826
P035,1,1.5547,1.83205,2055,23,asage,397.7323102
P035,1,1.34533,1.93848,1987,16,asage,281.7899497
P035,1,1.78532,1.61909,1987,12,asage,553.2597541
P035,1,1.52864,0.151154,1970,13,asage,169.1835927
P035,1,0.485504,0.142507,2105,24,asage,810.122597
P035,1,1.71721,0.30314,2184,19,asage,734.8606624
P035,1,1.62656,1.77938,1972,16,asage,321.8449781
P035,1,0.0838426,0.599181,2035,19,asage,309.8932114
P035,1,1.98837,1.15206,1995,25,asage,182.4749027
P035,1,0.0614949,1.34527,1991,15,asage,221.6327906
P035,1,0.782326,0.0239785,2049,21,asage,152.3595257
P035,1,0.33256,0.255336,2062,18,asage,535.0132149
P035,1,0.124758,0.516314,2124,24,asage,410.6507551
P035,1,1.99837,0.943013,2067,22,asage,352.9725611
P035,1,1.94069,1.33927,2021,23,asage,271.7506757
P035,1,0.571256,0.0965742,2055,16,asage,202.8917686
P035,1,0.88018,1.9928,2086,20,asage,295.9946596
P035,1,0.0144128,1.16917,1979,4,asage,385.8761312
P035,1,0.359816,0.231779,2071,21,asage,562.8631335
P035,1,0.470001,1.848,1938,27,asage,64.32160998
P035,1,0.89515,0.005512,1948,10,asage,78.92695217
P035,1,0.0609431,0.656238,2070,20,asage,459.7097046
P035,1,0.284,0.3019,2076,25,asage,393.4302436
P035,1,0.541982,1.88894,2063,26,asage,438.1349728
P035,1,1.99977,0.978637,2053,26,asage,352.1485963
P035,1,0.190058,0.41349,2160,19,asage,652.6119224
P035,1,1.86229,1.50642,1950,20,asage,138.7628028
P035,1,2,1,2038,14,asage,781.6905919
P035,1,0.803884,0.0194193,2021,19,asage,485.8153455
P035,1,0.879994,1.99277,1965,16,asage,223.8232879
P035,1,0.419871,0.185475,2074,20,asage,541.6359723
P035,1,0.662927,0.0585213,2127,19,asage,299.0673932
P035,1,0.78307,1.97619,1946,12,asage,171.6888755
P035,1,0.180768,1.57346,1951,11,asage,229.4799679
P035,1,1.60439,1.79669,2051,14,asage,288.7681963
P035,1,0.0928921,0.579102,2031,18,asage,464.6199031
P035,1,0.485504,1.85749,1984,10,asage,457.8680272
P035,1,1.2759,0.0388126,2041,7,asage,890.6254196
P035,1,1.97014,1.24254,2121,25,asage,701.6834561
P035,1,0.909464,0.00410682,2175,24,asage,432.6424277
P035,1,0.874903,1.99214,1965,10,asage,262.9964571
P035,1,1.76536,1.6436,2019,17,asage,384.0874259
P035,1,0,1,1999,19,asage,333.8987543
P035,1,0.61824,0.0757385,1995,26,asage,144.1299244
P035,1,0.896088,0.00541353,2151,24,asage,388.6546213
P035,1,0.317901,0.26874,2004,17,asage,343.2191077
P035,1,0.978728,1.99977,2028,19,asage,529.7400465
P035,1,1.15539,1.98785,2022,15,asage,565.2725544
P035,1,0.289869,1.70407,2048,27,asage,429.2853039
P035,1,1.74277,0.330457,2073,17,asage,299.6635942
P035,1,1.6958,0.28176,1944,12,asage,84.03668352
P035,1,1.31623,0.0513167,1980,16,asage,165.0858385
P035,1,0.852859,1.98912,1953,14,asage,153.9078436
P035,1,0.00371337,1.0861,1946,21,asage,120.9324938
P035,1,0.729744,0.0372116,2038,16,asage,357.5582375
P035,1,1.99343,1.11443,2033,19,asage,251.3739384
P035,1,0.162621,0.453378,2010,15,asage,301.604881
P035,1,1.03634,1.99934,1979,21,asage,242.6409246
P035,1,0.00611627,1.11043,1986,11,asage,440.5451172
P035,1,0.105573,0.552786,1916,7,asage,36.79754805
P035,1,0.930402,1.99758,2093,26,asage,685.5325992
P035,1,0.190058,0.41349,2160,19,asage,648.1407211
P035,1,0.812888,0.0176615,1965,12,asage,124.1070739
P035,1,0.782246,0.0239962,2004,24,asage,89.7540381
P035,1,1.99776,1.06692,1954,20,asage,185.6460408
P035,1,0,1,1999,19,asage,334.2084589
P035,1,1.32158,1.94688,2053,24,asage,440.7036879
P035,1,0.869545,1.99145,1918,16,asage,254.6652055
P035,1,0.0871817,0.591634,1934,15,asage,70.78056278
P035,1,1.89443,0.552786,2192,12,asage,799.8247633
P035,1,1.98872,0.850195,2001,15,asage,642.4126071
P035,1,0.335135,1.74696,1987,21,asage,220.6344952
P035,1,0.883159,1.99315,2089,26,asage,656.6401437
P035,1,1.66581,1.74612,1899,1,asage,14.09225931
P035,1,1.86229,1.50642,1950,20,asage,131.062245
P035,1,0.00611627,1.11043,1986,11,asage,445.5926366
P035,1,1.53905,1.84227,2008,17,asage,622.3708197
P035,1,1.22723,1.97384,2005,24,asage,206.1153785
P035,1,1.54187,1.84046,2008,14,asage,501.5228602
P035,1,1.79602,0.394731,2033,15,asage,231.6702234
P035,1,1.56868,1.82256,2045,17,asage,799.8451664
P035,1,0.000283301,0.976197,2038,5,asage,750.3421993
P035,1,0.105573,0.552786,1916,7,asage,35.41762262
P035,1,1.96707,0.745507,2136,28,asage,524.2706135
P035,1,0.282817,0.303115,2024,23,asage,171.0787157
P035,1,1.49372,1.86962,1966,21,asage,156.7406297
P035,1,1.14981,1.98872,1998,14,asage,500.9548
P035,1,1.99996,1.00862,2166,22,asage,852.3194745
P035,1,1.0031,2,2095,23,asage,491.9028878
P035,1,1.07789,1.99696,2022,15,asage,558.8332061
P035,1,0.828659,1.98521,1936,16,asage,202.2202518
P035,1,1.9225,1.38601,1950,14,asage,106.6749034
P035,1,1.43921,1.89838,1959,7,asage,262.2325331
P035,1,1.86824,0.503861,2048,10,asage,890.1294465
P035,1,1.97014,1.24254,2121,25,asage,712.5143668
P035,1,0.354465,0.236269,2051,13,asage,187.4877106
P035,1,1.65294,0.24259,2025,14,asage,836.7829977
P035,1,0.743931,1.96666,1957,18,asage,153.998538
P035,1,0.0180938,0.810632,2075,20,asage,388.2350559
P035,1,1.43921,1.89838,2018,23,asage,232.4823054
P035,1,0.0513167,1.31623,1969,14,asage,221.5504485
P035,1,1.66896,1.74329,1964,10,asage,435.1668261
P035,1,0.518081,1.87622,2019,24,asage,284.3698013
P035,1,0.0298575,0.757464,2046,21,asage,381.082722
P035,1,0.552786,1.89443,2045,21,asage,530.8129401
P035,1,1.53399,0.154511,2026,17,asage,380.4485125
P035,1,1.99996,0.991313,2063,22,asage,421.5427627
P035,1,0.633298,1.93034,1976,7,asage,405.5353991
P035,1,0.0276127,0.766627,2000,13,asage,337.6301815
P035,1,0.872029,0.00822216,1947,16,asage,101.0076415
P035,1,1.94004,1.34108,1944,12,asage,177.232326
P035,1,0.317901,0.26874,2004,17,asage,359.040896
P035,1,1.94868,1.31623,1991,32,asage,203.5273162
P035,1,0.519685,1.8771,2025,23,asage,297.0112454
P035,1,1.73505,0.321983,1954,12,asage,139.5213691
P035,1,0.102104,0.559793,2065,23,asage,445.312992
P035,1,0.506395,0.130314,2040,27,asage,292.3272707
P035,1,1.91381,0.593862,2049,29,asage,435.966588
P035,1,0.000297308,1.02438,2067,19,asage,454.2992786
P035,1,0.478814,0.146557,2018,18,asage,381.9230814
P035,1,0.190389,0.413033,1932,28,asage,64.58076323
P035,1,1.82366,1.56708,2020,19,asage,204.3919039
P035,1,1.32148,0.0530849,1960,16,asage,172.2260753
P035,1,1.50702,0.138066,1993,17,asage,423.7717907
P035,1,0.185722,0.419525,2026,20,asage,414.2924333
P035,1,1.66257,1.749,2138,28,asage,702.7197158
P035,1,1.8,0.4,1940,17,asage,71.16516065
P035,1,1.56468,1.82531,2015,14,asage,540.9198356
P035,1,1.12824,1.99174,1982,33,asage,48.96174758
P035,1,0.852859,1.98912,1953,14,asage,177.4639242
P035,1,1.07125,0.0025413,2092,28,asage,510.7214935
P035,1,0.916955,0.00345427,1961,27,asage,67.0088714
P035,1,1.70711,1.70711,1973,25,asage,159.5281243
P035,1,0.186266,0.418762,1974,26,asage,66.64842952
P035,1,0.0139177,0.833742,2181,17,asage,704.061119
P035,1,0.105573,0.552786,2108,26,asage,542.1733743
P035,1,1.36766,0.0700393,2031,19,asage,153.0345293
P035,1,1.30782,0.0485555,2045,8,asage,912.1856711
P035,1,1.91381,0.593862,2049,29,asage,440.9503545
P035,1,1.9976,0.930722,2071,26,asage,403.904507
P035,1,0.830326,1.9855,2065,8,asage,875.5401923
P035,1,0.284218,0.301676,2041,23,asage,139.5082355
P035,1,1.02017,0.000203431,1976,10,asage,176.6637369
P035,1,0.45866,0.159196,2057,20,asage,296.4714194
P035,1,1.31623,0.0513167,1980,16,asage,158.8899917
P035,1,0.775141,0.0256088,1959,18,asage,142.2839387
P035,1,1,0,2045,21,asage,524.0947662
P035,1,1.30377,1.95274,2052,16,asage,846.6415316
P035,1,1.07611,0.0029009,1963,13,asage,152.6012291
P035,1,0.877225,0.0075655,2038,20,asage,491.9069867
P035,1,0.162621,0.453378,2010,15,asage,279.191529
P035,1,0.644319,0.0653924,2013,25,asage,120.7568192
P035,1,1.74859,0.336965,1967,10,asage,167.3346655
P035,1,0.135803,1.50315,1976,4,asage,219.0015697
P035,1,0.19392,1.59181,1970,16,asage,287.357958
P035,1,0.0500234,0.687679,2106,17,asage,466.6150936
P035,1,0.971842,0.00039649,2121,23,asage,389.9461347
P035,1,1.84366,0.463125,2073,25,asage,493.4966124
P035,1,1.22723,1.97384,2005,24,asage,221.8807231
P035,1,1.94677,1.3219,2020,24,asage,315.2147592
P035,1,1.06689,0.00223958,1968,8,asage,147.4400955
P035,1,1.90947,0.58424,2072,19,asage,374.4431652
P035,1,0.0124551,1.15734,1956,10,asage,243.2419397
P035,1,0.00183147,1.0605,2032,23,asage,298.3505564
P035,1,0.974367,0.000328541,2185,25,asage,400.2757404
P035,1,0.736883,1.96476,1990,13,asage,467.4623978
P035,1,0.552786,0.105573,2014,17,asage,446.8851171
P035,1,1.86193,1.50702,2061,21,asage,325.9846104
P035,1,1.63234,1.77469,2025,10,asage,363.7480423
P035,1,1.32158,1.94688,2053,24,asage,453.7343989
P035,1,1.69367,0.279711,2207,9,asage,795.8731553
P035,1,0.135803,1.50315,1976,4,asage,222.3290511
P035,1,0.907802,0.00425935,2100,24,asage,840.8400103
P035,1,1.37813,1.92575,2029,18,asage,598.4581694
P035,1,0.685182,0.0508478,1991,23,asage,120.4704139
P035,1,0.00450456,0.905191,2000,32,asage,251.0992372
P035,1,1.83205,0.4453,1978,5,asage,203.6497967
P035,1,1.63234,1.77469,2025,10,asage,389.8516597
P035,1,0.978728,1.99977,2028,19,asage,530.8060152
P035,1,1.52196,1.85297,2033,16,asage,392.1879773
P035,1,1.08062,0.00325501,2006,17,asage,420.8054992
P035,1,1.10117,1.99487,1932,18,asage,69.58660797
P035,1,1.4523,0.108136,1961,9,asage,118.403947
P035,1,0.920255,0.00318474,2065,28,asage,454.7837751
P035,1,1.99619,1.08717,2135,15,asage,1006.635483
P058,1,1.88492,1.46575,1982,8,asage,1172.992694
P058,1,0.0143778,1.16896,1949,11,asage,436.3580846
P058,1,1.99682,0.920255,1983,13,asage,1009.472676
P058,1,1.93708,1.34911,1983,6,asage,1213.413445
P058,1,0.889569,1.99388,1986,5,asage,690.1246451
P058,1,0.442566,1.83022,2009,8,asage,424.3880537
P058,1,0.543418,1.88968,1967,4,asage,654.6865623
P058,1,1.21693,1.97619,2051,11,asage,648.854469
P058,1,0.832201,1.98582,1972,16,asage,883.8002137
P058,1,0.000152528,0.982535,1952,5,asage,938.8220912
P058,1,1.71114,0.296945,1976,17,asage,663.3057394
P058,1,0.543418,1.88968,1967,4,asage,653.9520445
P058,1,0.738585,0.0347736,2045,8,asage,626.5221857
P058,1,1.57668,1.81697,1973,5,asage,1062.365946
P058,1,1.64319,1.7657,2020,12,asage,444.9017161
P058,1,0.0788137,1.38912,1959,3,asage,769.9651598
P058,1,1.42993,0.0971395,2023,7,asage,296.9080512
P058,1,0.258464,1.67091,2030,16,asage,225.4374179
P058,1,0.593861,0.0861885,2009,20,asage,636.0123503
P058,1,1.99388,0.889569,2004,12,asage,1191.308598
P058,1,0.0173759,1.18561,2006,10,asage,499.8180026
P058,1,0.767184,1.97252,1984,12,asage,1113.391722
P058,1,0.0389307,1.27631,1999,12,asage,1313.633103
P058,1,1.75786,1.65242,1905,8,asage,16.17664456
P058,1,1.27247,0.0378361,1956,5,asage,905.9663553
P058,1,0.0173759,1.18561,2006,10,asage,501.9447688
P058,1,0.0868119,1.40754,2003,7,asage,128.8913662
P058,1,0.00198257,0.937062,1954,8,asage,920.3397241
P058,1,1.27398,1.96173,1942,10,asage,768.4327276
P058,1,0.246543,1.6575,1976,4,asage,535.6863121
P058,1,0.393841,1.79534,2011,14,asage,818.8553063
P058,1,0.644005,0.0655123,2019,16,asage,1262.558348
P058,1,0.059446,1.33964,2007,13,asage,560.7071941
P058,1,1.09571,0.00459099,1999,12,asage,1144.777281
P058,1,0.4453,1.83205,2012,8,asage,290.411298
P058,1,0.543418,1.88968,1967,4,asage,658.374949
P058,1,0.584995,0.0901809,1987,6,asage,1169.094877
P058,1,0.287675,0.29815,1994,3,asage,177.3477914
P058,1,1.96762,0.747578,1995,6,asage,354.6652163
P058,1,1.02856,0.000407934,2000,15,asage,1215.048025
P058,1,0.411828,1.80874,2029,22,asage,538.8849495
P058,1,0.694661,1.95224,1972,10,asage,595.7873522
P058,1,1.75786,1.65242,1905,8,asage,24.84284449
P058,1,0.41349,1.80994,1982,3,asage,437.5355014
P058,1,0.0249451,0.778036,2026,9,asage,248.6548848
P058,1,0.4,1.8,2004,8,asage,422.8266858
P058,1,1.96514,0.738267,2011,12,asage,533.9396318
P058,1,1.34858,0.0627193,1941,4,asage,682.7337388
P058,1,1.63638,0.228627,2028,15,asage,239.1420529
P058,1,0.0143778,0.831036,2001,12,asage,389.2527352
P058,1,0.157729,0.460946,1979,15,asage,793.8074789
P058,1,0.758339,1.97036,1974,2,asage,1184.081152
P058,1,0.00525671,0.8976,2031,14,asage,754.0115172
P058,1,0.0307993,1.24627,2000,11,asage,644.8303985
P058,1,1.85154,1.52429,2062,12,asage,753.3101906
P058,1,0.717213,1.95918,1956,7,asage,523.2019499
P058,1,1.02,1.9998,1981,8,asage,1167.07397
P058,1,0.4453,1.83205,2012,8,asage,290.411298
P058,1,0.0458082,0.700804,2016,25,asage,820.0974812
P058,1,0.543418,1.88968,1967,4,asage,671.6064173
P058,1,0.639601,0.0672019,1987,2,asage,487.6790227
P058,1,1.49614,0.131757,2028,17,asage,199.1823341
P058,1,1.98884,1.149,1957,10,asage,759.3466979
P058,1,1,0,1989,2,asage,506.0586889
P058,1,0.287675,0.29815,1994,3,asage,182.032361
P058,1,1.99882,1.04863,1949,7,asage,898.0078524
P058,1,0.664481,0.0579665,1993,5,asage,1264.128784
P058,1,1.99388,1.11043,2007,12,asage,464.0295744
P058,1,1.90944,0.58417,2006,11,asage,760.4878288
P058,1,1.99986,1.01695,2046,19,asage,892.4383558
P058,1,1.7826,0.377476,2043,6,asage,321.5610371
P058,1,1.97239,0.766627,2042,9,asage,689.5281927
P058,1,0.000750303,1.03873,2003,6,asage,109.5219886
P058,1,1.64698,0.237491,2046,8,asage,638.6659287
P058,1,0.514357,1.87416,2026,15,asage,447.6189367
P058,1,1.11782,1.99304,2000,4,asage,169.8962818
P058,1,0.0261588,0.77277,2000,6,asage,382.7445944
P058,1,0.349209,1.75926,1992,6,asage,335.1100306
P058,1,0.628609,1.92848,2028,18,asage,470.0874789
P058,1,0.0513167,1.31623,2019,16,asage,198.2993267
P058,1,1.99682,0.920255,1983,13,asage,1000.772548
P058,1,0.00138217,1.05256,2011,16,asage,1365.240738
P058,1,1.68372,1.72974,2030,17,asage,810.2066573
P058,1,0.0136061,0.835601,2002,5,asage,163.8630431
P058,1,1.99531,1.09677,2038,12,asage,289.1071861
P058,1,1.95358,0.698869,2027,14,asage,932.6503665
P058,1,1.18967,1.98185,2013,6,asage,128.5890613
P058,1,1.80163,0.402176,2035,8,asage,891.5113635
P058,1,0.320377,0.266438,1966,3,asage,721.1385911
P058,1,0.452341,0.163298,2007,17,asage,619.9546229
P058,1,0.543418,1.88968,1967,4,asage,666.8091739
P058,1,1.4382,1.89888,2032,9,asage,263.5317943
P058,1,1.91797,0.603347,1953,11,asage,362.8480868
P058,1,0.00725377,0.879771,1964,10,asage,807.63649
P058,1,0.258464,1.67091,2030,16,asage,240.9407096
